,Unnamed: 0,db_id,query,question,query_toks,query_toks_no_value,question_toks,HAVING,ORDER BY,GROUP BY,JOIN,SELECT
23,523,allergy_1,"SELECT fname ,  sex FROM Student WHERE StuID IN (SELECT StuID FROM Has_allergy WHERE Allergy  =  ""Milk"" EXCEPT SELECT StuID FROM Has_allergy WHERE Allergy  =  ""Cat"")",Find the first name and gender of the student who has allergy to milk but not cat.,"['SELECT' 'fname' ',' 'sex' 'FROM' 'Student' 'WHERE' 'StuID' 'IN' '('
 'SELECT' 'StuID' 'FROM' 'Has_allergy' 'WHERE' 'Allergy' '=' '``' 'Milk'
 ""''"" 'EXCEPT' 'SELECT' 'StuID' 'FROM' 'Has_allergy' 'WHERE' 'Allergy' '='
 '``' 'Cat' ""''"" ')']","['select' 'fname' ',' 'sex' 'from' 'student' 'where' 'stuid' 'in' '('
 'select' 'stuid' 'from' 'has_allergy' 'where' 'allergy' '=' 'value'
 'except' 'select' 'stuid' 'from' 'has_allergy' 'where' 'allergy' '='
 'value' ')']","['Find' 'the' 'first' 'name' 'and' 'gender' 'of' 'the' 'student' 'who'
 'has' 'allergy' 'to' 'milk' 'but' 'not' 'cat' '.']",0,0,0,0,3
24,524,allergy_1,"SELECT fname ,  sex FROM Student WHERE StuID IN (SELECT StuID FROM Has_allergy WHERE Allergy  =  ""Milk"" EXCEPT SELECT StuID FROM Has_allergy WHERE Allergy  =  ""Cat"")",What are the first name and gender of the students who have allergy to milk but can put up with cats?,"['SELECT' 'fname' ',' 'sex' 'FROM' 'Student' 'WHERE' 'StuID' 'IN' '('
 'SELECT' 'StuID' 'FROM' 'Has_allergy' 'WHERE' 'Allergy' '=' '``' 'Milk'
 ""''"" 'EXCEPT' 'SELECT' 'StuID' 'FROM' 'Has_allergy' 'WHERE' 'Allergy' '='
 '``' 'Cat' ""''"" ')']","['select' 'fname' ',' 'sex' 'from' 'student' 'where' 'stuid' 'in' '('
 'select' 'stuid' 'from' 'has_allergy' 'where' 'allergy' '=' 'value'
 'except' 'select' 'stuid' 'from' 'has_allergy' 'where' 'allergy' '='
 'value' ')']","['What' 'are' 'the' 'first' 'name' 'and' 'gender' 'of' 'the' 'students'
 'who' 'have' 'allergy' 'to' 'milk' 'but' 'can' 'put' 'up' 'with' 'cats'
 '?']",0,0,0,0,3
25,525,allergy_1,"SELECT avg(age) FROM Student WHERE StuID IN ( SELECT T1.StuID FROM Has_allergy AS T1 JOIN Allergy_Type AS T2 ON T1.Allergy  =  T2.Allergy WHERE T2.allergytype  =  ""food"" INTERSECT SELECT T1.StuID FROM Has_allergy AS T1 JOIN Allergy_Type AS T2 ON T1.Allergy  =  T2.Allergy WHERE T2.allergytype  =  ""animal"")",Find the average age of the students who have allergies with food and animal types.,"['SELECT' 'avg' '(' 'age' ')' 'FROM' 'Student' 'WHERE' 'StuID' 'IN' '('
 'SELECT' 'T1.StuID' 'FROM' 'Has_allergy' 'AS' 'T1' 'JOIN' 'Allergy_Type'
 'AS' 'T2' 'ON' 'T1.Allergy' '=' 'T2.Allergy' 'WHERE' 'T2.allergytype' '='
 '``' 'food' ""''"" 'INTERSECT' 'SELECT' 'T1.StuID' 'FROM' 'Has_allergy'
 'AS' 'T1' 'JOIN' 'Allergy_Type' 'AS' 'T2' 'ON' 'T1.Allergy' '='
 'T2.Allergy' 'WHERE' 'T2.allergytype' '=' '``' 'animal' ""''"" ')']","['select' 'avg' '(' 'age' ')' 'from' 'student' 'where' 'stuid' 'in' '('
 'select' 't1' '.' 'stuid' 'from' 'has_allergy' 'as' 't1' 'join'
 'allergy_type' 'as' 't2' 'on' 't1' '.' 'allergy' '=' 't2' '.' 'allergy'
 'where' 't2' '.' 'allergytype' '=' 'value' 'intersect' 'select' 't1' '.'
 'stuid' 'from' 'has_allergy' 'as' 't1' 'join' 'allergy_type' 'as' 't2'
 'on' 't1' '.' 'allergy' '=' 't2' '.' 'allergy' 'where' 't2' '.'
 'allergytype' '=' 'value' ')']","['Find' 'the' 'average' 'age' 'of' 'the' 'students' 'who' 'have'
 'allergies' 'with' 'food' 'and' 'animal' 'types' '.']",0,0,0,2,3
26,526,allergy_1,"SELECT avg(age) FROM Student WHERE StuID IN ( SELECT T1.StuID FROM Has_allergy AS T1 JOIN Allergy_Type AS T2 ON T1.Allergy  =  T2.Allergy WHERE T2.allergytype  =  ""food"" INTERSECT SELECT T1.StuID FROM Has_allergy AS T1 JOIN Allergy_Type AS T2 ON T1.Allergy  =  T2.Allergy WHERE T2.allergytype  =  ""animal"")",How old are the students with allergies to food and animal types on average?,"['SELECT' 'avg' '(' 'age' ')' 'FROM' 'Student' 'WHERE' 'StuID' 'IN' '('
 'SELECT' 'T1.StuID' 'FROM' 'Has_allergy' 'AS' 'T1' 'JOIN' 'Allergy_Type'
 'AS' 'T2' 'ON' 'T1.Allergy' '=' 'T2.Allergy' 'WHERE' 'T2.allergytype' '='
 '``' 'food' ""''"" 'INTERSECT' 'SELECT' 'T1.StuID' 'FROM' 'Has_allergy'
 'AS' 'T1' 'JOIN' 'Allergy_Type' 'AS' 'T2' 'ON' 'T1.Allergy' '='
 'T2.Allergy' 'WHERE' 'T2.allergytype' '=' '``' 'animal' ""''"" ')']","['select' 'avg' '(' 'age' ')' 'from' 'student' 'where' 'stuid' 'in' '('
 'select' 't1' '.' 'stuid' 'from' 'has_allergy' 'as' 't1' 'join'
 'allergy_type' 'as' 't2' 'on' 't1' '.' 'allergy' '=' 't2' '.' 'allergy'
 'where' 't2' '.' 'allergytype' '=' 'value' 'intersect' 'select' 't1' '.'
 'stuid' 'from' 'has_allergy' 'as' 't1' 'join' 'allergy_type' 'as' 't2'
 'on' 't1' '.' 'allergy' '=' 't2' '.' 'allergy' 'where' 't2' '.'
 'allergytype' '=' 'value' ')']","['How' 'old' 'are' 'the' 'students' 'with' 'allergies' 'to' 'food' 'and'
 'animal' 'types' 'on' 'average' '?']",0,0,0,2,3
27,643,store_1,SELECT T1.name FROM tracks AS T1 JOIN playlist_tracks AS T2 ON T1.id  =  T2.track_id JOIN playlists AS T3 ON T2.playlist_id  =  T3.id WHERE T3.name  =  'Movies' EXCEPT SELECT T1.name FROM tracks AS T1 JOIN playlist_tracks AS T2 ON T1.id  =  T2.track_id JOIN playlists AS T3 ON T2.playlist_id  =  T3.id WHERE T3.name  =  'Music',Find the name of tracks which are in Movies playlist but not in music playlist.,"['SELECT' 'T1.name' 'FROM' 'tracks' 'AS' 'T1' 'JOIN' 'playlist_tracks'
 'AS' 'T2' 'ON' 'T1.id' '=' 'T2.track_id' 'JOIN' 'playlists' 'AS' 'T3'
 'ON' 'T2.playlist_id' '=' 'T3.id' 'WHERE' 'T3.name' '=' ""'Movies"" ""'""
 'EXCEPT' 'SELECT' 'T1.name' 'FROM' 'tracks' 'AS' 'T1' 'JOIN'
 'playlist_tracks' 'AS' 'T2' 'ON' 'T1.id' '=' 'T2.track_id' 'JOIN'
 'playlists' 'AS' 'T3' 'ON' 'T2.playlist_id' '=' 'T3.id' 'WHERE' 'T3.name'
 '=' ""'Music"" ""'""]","['select' 't1' '.' 'name' 'from' 'tracks' 'as' 't1' 'join'
 'playlist_tracks' 'as' 't2' 'on' 't1' '.' 'id' '=' 't2' '.' 'track_id'
 'join' 'playlists' 'as' 't3' 'on' 't2' '.' 'playlist_id' '=' 't3' '.'
 'id' 'where' 't3' '.' 'name' '=' 'value' 'except' 'select' 't1' '.'
 'name' 'from' 'tracks' 'as' 't1' 'join' 'playlist_tracks' 'as' 't2' 'on'
 't1' '.' 'id' '=' 't2' '.' 'track_id' 'join' 'playlists' 'as' 't3' 'on'
 't2' '.' 'playlist_id' '=' 't3' '.' 'id' 'where' 't3' '.' 'name' '='
 'value']","['Find' 'the' 'name' 'of' 'tracks' 'which' 'are' 'in' 'Movies' 'playlist'
 'but' 'not' 'in' 'music' 'playlist' '.']",0,0,0,4,2
28,644,store_1,SELECT T1.name FROM tracks AS T1 JOIN playlist_tracks AS T2 ON T1.id  =  T2.track_id JOIN playlists AS T3 ON T2.playlist_id  =  T3.id WHERE T3.name  =  'Movies' EXCEPT SELECT T1.name FROM tracks AS T1 JOIN playlist_tracks AS T2 ON T1.id  =  T2.track_id JOIN playlists AS T3 ON T2.playlist_id  =  T3.id WHERE T3.name  =  'Music',What are the names of all tracks that are on the Movies playlist but not in the music playlist?,"['SELECT' 'T1.name' 'FROM' 'tracks' 'AS' 'T1' 'JOIN' 'playlist_tracks'
 'AS' 'T2' 'ON' 'T1.id' '=' 'T2.track_id' 'JOIN' 'playlists' 'AS' 'T3'
 'ON' 'T2.playlist_id' '=' 'T3.id' 'WHERE' 'T3.name' '=' ""'Movies"" ""'""
 'EXCEPT' 'SELECT' 'T1.name' 'FROM' 'tracks' 'AS' 'T1' 'JOIN'
 'playlist_tracks' 'AS' 'T2' 'ON' 'T1.id' '=' 'T2.track_id' 'JOIN'
 'playlists' 'AS' 'T3' 'ON' 'T2.playlist_id' '=' 'T3.id' 'WHERE' 'T3.name'
 '=' ""'Music"" ""'""]","['select' 't1' '.' 'name' 'from' 'tracks' 'as' 't1' 'join'
 'playlist_tracks' 'as' 't2' 'on' 't1' '.' 'id' '=' 't2' '.' 'track_id'
 'join' 'playlists' 'as' 't3' 'on' 't2' '.' 'playlist_id' '=' 't3' '.'
 'id' 'where' 't3' '.' 'name' '=' 'value' 'except' 'select' 't1' '.'
 'name' 'from' 'tracks' 'as' 't1' 'join' 'playlist_tracks' 'as' 't2' 'on'
 't1' '.' 'id' '=' 't2' '.' 'track_id' 'join' 'playlists' 'as' 't3' 'on'
 't2' '.' 'playlist_id' '=' 't3' '.' 'id' 'where' 't3' '.' 'name' '='
 'value']","['What' 'are' 'the' 'names' 'of' 'all' 'tracks' 'that' 'are' 'on' 'the'
 'Movies' 'playlist' 'but' 'not' 'in' 'the' 'music' 'playlist' '?']",0,0,0,4,2
29,645,store_1,SELECT T1.name FROM tracks AS T1 JOIN playlist_tracks AS T2 ON T1.id  =  T2.track_id JOIN playlists AS T3 ON T2.playlist_id  =  T3.id WHERE T3.name  =  'Movies' INTERSECT SELECT T1.name FROM tracks AS T1 JOIN playlist_tracks AS T2 ON T1.id  =  T2.track_id JOIN playlists AS T3 ON T2.playlist_id  =  T3.id WHERE T3.name  =  'Music',Find the name of tracks which are in both Movies and music playlists.,"['SELECT' 'T1.name' 'FROM' 'tracks' 'AS' 'T1' 'JOIN' 'playlist_tracks'
 'AS' 'T2' 'ON' 'T1.id' '=' 'T2.track_id' 'JOIN' 'playlists' 'AS' 'T3'
 'ON' 'T2.playlist_id' '=' 'T3.id' 'WHERE' 'T3.name' '=' ""'Movies"" ""'""
 'INTERSECT' 'SELECT' 'T1.name' 'FROM' 'tracks' 'AS' 'T1' 'JOIN'
 'playlist_tracks' 'AS' 'T2' 'ON' 'T1.id' '=' 'T2.track_id' 'JOIN'
 'playlists' 'AS' 'T3' 'ON' 'T2.playlist_id' '=' 'T3.id' 'WHERE' 'T3.name'
 '=' ""'Music"" ""'""]","['select' 't1' '.' 'name' 'from' 'tracks' 'as' 't1' 'join'
 'playlist_tracks' 'as' 't2' 'on' 't1' '.' 'id' '=' 't2' '.' 'track_id'
 'join' 'playlists' 'as' 't3' 'on' 't2' '.' 'playlist_id' '=' 't3' '.'
 'id' 'where' 't3' '.' 'name' '=' 'value' 'intersect' 'select' 't1' '.'
 'name' 'from' 'tracks' 'as' 't1' 'join' 'playlist_tracks' 'as' 't2' 'on'
 't1' '.' 'id' '=' 't2' '.' 'track_id' 'join' 'playlists' 'as' 't3' 'on'
 't2' '.' 'playlist_id' '=' 't3' '.' 'id' 'where' 't3' '.' 'name' '='
 'value']","['Find' 'the' 'name' 'of' 'tracks' 'which' 'are' 'in' 'both' 'Movies'
 'and' 'music' 'playlists' '.']",0,0,0,4,2
30,646,store_1,SELECT T1.name FROM tracks AS T1 JOIN playlist_tracks AS T2 ON T1.id  =  T2.track_id JOIN playlists AS T3 ON T2.playlist_id  =  T3.id WHERE T3.name  =  'Movies' INTERSECT SELECT T1.name FROM tracks AS T1 JOIN playlist_tracks AS T2 ON T1.id  =  T2.track_id JOIN playlists AS T3 ON T2.playlist_id  =  T3.id WHERE T3.name  =  'Music',What are the names of all the tracks that are in both the Movies and music playlists?,"['SELECT' 'T1.name' 'FROM' 'tracks' 'AS' 'T1' 'JOIN' 'playlist_tracks'
 'AS' 'T2' 'ON' 'T1.id' '=' 'T2.track_id' 'JOIN' 'playlists' 'AS' 'T3'
 'ON' 'T2.playlist_id' '=' 'T3.id' 'WHERE' 'T3.name' '=' ""'Movies"" ""'""
 'INTERSECT' 'SELECT' 'T1.name' 'FROM' 'tracks' 'AS' 'T1' 'JOIN'
 'playlist_tracks' 'AS' 'T2' 'ON' 'T1.id' '=' 'T2.track_id' 'JOIN'
 'playlists' 'AS' 'T3' 'ON' 'T2.playlist_id' '=' 'T3.id' 'WHERE' 'T3.name'
 '=' ""'Music"" ""'""]","['select' 't1' '.' 'name' 'from' 'tracks' 'as' 't1' 'join'
 'playlist_tracks' 'as' 't2' 'on' 't1' '.' 'id' '=' 't2' '.' 'track_id'
 'join' 'playlists' 'as' 't3' 'on' 't2' '.' 'playlist_id' '=' 't3' '.'
 'id' 'where' 't3' '.' 'name' '=' 'value' 'intersect' 'select' 't1' '.'
 'name' 'from' 'tracks' 'as' 't1' 'join' 'playlist_tracks' 'as' 't2' 'on'
 't1' '.' 'id' '=' 't2' '.' 'track_id' 'join' 'playlists' 'as' 't3' 'on'
 't2' '.' 'playlist_id' '=' 't3' '.' 'id' 'where' 't3' '.' 'name' '='
 'value']","['What' 'are' 'the' 'names' 'of' 'all' 'the' 'tracks' 'that' 'are' 'in'
 'both' 'the' 'Movies' 'and' 'music' 'playlists' '?']",0,0,0,4,2
31,889,chinook_1,SELECT T1.Title FROM Album AS T1 JOIN Track AS T2 ON T1.AlbumId  =  T2.AlbumId JOIN Genre AS T3 ON T2.GenreID  =  T3.GenreID WHERE T3.Name  =  'Reggae' INTERSECT SELECT T1.Title FROM Album AS T1 JOIN Track AS T2 ON T1.AlbumId  =  T2.AlbumId JOIN Genre AS T3 ON T2.GenreID  =  T3.GenreID WHERE T3.Name  =  'Rock',What are the album titles for albums containing both 'Reggae' and 'Rock' genre tracks?,"['SELECT' 'T1.Title' 'FROM' 'Album' 'AS' 'T1' 'JOIN' 'Track' 'AS' 'T2'
 'ON' 'T1.AlbumId' '=' 'T2.AlbumId' 'JOIN' 'Genre' 'AS' 'T3' 'ON'
 'T2.GenreID' '=' 'T3.GenreID' 'WHERE' 'T3.Name' '=' ""'Reggae"" ""'""
 'INTERSECT' 'SELECT' 'T1.Title' 'FROM' 'Album' 'AS' 'T1' 'JOIN' 'Track'
 'AS' 'T2' 'ON' 'T1.AlbumId' '=' 'T2.AlbumId' 'JOIN' 'Genre' 'AS' 'T3'
 'ON' 'T2.GenreID' '=' 'T3.GenreID' 'WHERE' 'T3.Name' '=' ""'Rock"" ""'""]","['select' 't1' '.' 'title' 'from' 'album' 'as' 't1' 'join' 'track' 'as'
 't2' 'on' 't1' '.' 'albumid' '=' 't2' '.' 'albumid' 'join' 'genre' 'as'
 't3' 'on' 't2' '.' 'genreid' '=' 't3' '.' 'genreid' 'where' 't3' '.'
 'name' '=' 'value' 'intersect' 'select' 't1' '.' 'title' 'from' 'album'
 'as' 't1' 'join' 'track' 'as' 't2' 'on' 't1' '.' 'albumid' '=' 't2' '.'
 'albumid' 'join' 'genre' 'as' 't3' 'on' 't2' '.' 'genreid' '=' 't3' '.'
 'genreid' 'where' 't3' '.' 'name' '=' 'value']","['What' 'are' 'the' 'album' 'titles' 'for' 'albums' 'containing' 'both'
 ""'Reggae"" ""'"" 'and' ""'Rock"" ""'"" 'genre' 'tracks' '?']",0,0,0,4,2
32,890,chinook_1,SELECT T1.Title FROM Album AS T1 JOIN Track AS T2 ON T1.AlbumId  =  T2.AlbumId JOIN Genre AS T3 ON T2.GenreID  =  T3.GenreID WHERE T3.Name  =  'Reggae' INTERSECT SELECT T1.Title FROM Album AS T1 JOIN Track AS T2 ON T1.AlbumId  =  T2.AlbumId JOIN Genre AS T3 ON T2.GenreID  =  T3.GenreID WHERE T3.Name  =  'Rock',Find the titles of albums that contain tracks of both the Reggae and Rock genres.,"['SELECT' 'T1.Title' 'FROM' 'Album' 'AS' 'T1' 'JOIN' 'Track' 'AS' 'T2'
 'ON' 'T1.AlbumId' '=' 'T2.AlbumId' 'JOIN' 'Genre' 'AS' 'T3' 'ON'
 'T2.GenreID' '=' 'T3.GenreID' 'WHERE' 'T3.Name' '=' ""'Reggae"" ""'""
 'INTERSECT' 'SELECT' 'T1.Title' 'FROM' 'Album' 'AS' 'T1' 'JOIN' 'Track'
 'AS' 'T2' 'ON' 'T1.AlbumId' '=' 'T2.AlbumId' 'JOIN' 'Genre' 'AS' 'T3'
 'ON' 'T2.GenreID' '=' 'T3.GenreID' 'WHERE' 'T3.Name' '=' ""'Rock"" ""'""]","['select' 't1' '.' 'title' 'from' 'album' 'as' 't1' 'join' 'track' 'as'
 't2' 'on' 't1' '.' 'albumid' '=' 't2' '.' 'albumid' 'join' 'genre' 'as'
 't3' 'on' 't2' '.' 'genreid' '=' 't3' '.' 'genreid' 'where' 't3' '.'
 'name' '=' 'value' 'intersect' 'select' 't1' '.' 'title' 'from' 'album'
 'as' 't1' 'join' 'track' 'as' 't2' 'on' 't1' '.' 'albumid' '=' 't2' '.'
 'albumid' 'join' 'genre' 'as' 't3' 'on' 't2' '.' 'genreid' '=' 't3' '.'
 'genreid' 'where' 't3' '.' 'name' '=' 'value']","['Find' 'the' 'titles' 'of' 'albums' 'that' 'contain' 'tracks' 'of' 'both'
 'the' 'Reggae' 'and' 'Rock' 'genres' '.']",0,0,0,4,2
33,913,insurance_fnol,SELECT DISTINCT t3.policy_type_code FROM customers AS t1 JOIN customers_policies AS t2 ON t1.customer_id  =  t2.customer_id JOIN available_policies AS t3 ON t2.policy_id  =  t3.policy_id WHERE t1.customer_name  =  (SELECT t1.customer_name FROM customers AS t1 JOIN customers_policies AS t2 ON t1.customer_id  =  t2.customer_id GROUP BY t1.customer_name ORDER BY count(*) DESC LIMIT 1),What are all the policy types of the customer that has the most policies listed?,"['SELECT' 'DISTINCT' 't3.policy_type_code' 'FROM' 'customers' 'AS' 't1'
 'JOIN' 'customers_policies' 'AS' 't2' 'ON' 't1.customer_id' '='
 't2.customer_id' 'JOIN' 'available_policies' 'AS' 't3' 'ON'
 't2.policy_id' '=' 't3.policy_id' 'WHERE' 't1.customer_name' '=' '('
 'SELECT' 't1.customer_name' 'FROM' 'customers' 'AS' 't1' 'JOIN'
 'customers_policies' 'AS' 't2' 'ON' 't1.customer_id' '=' 't2.customer_id'
 'GROUP' 'BY' 't1.customer_name' 'ORDER' 'BY' 'count' '(' '*' ')' 'DESC'
 'LIMIT' '1' ')']","['select' 'distinct' 't3' '.' 'policy_type_code' 'from' 'customers' 'as'
 't1' 'join' 'customers_policies' 'as' 't2' 'on' 't1' '.' 'customer_id'
 '=' 't2' '.' 'customer_id' 'join' 'available_policies' 'as' 't3' 'on'
 't2' '.' 'policy_id' '=' 't3' '.' 'policy_id' 'where' 't1' '.'
 'customer_name' '=' '(' 'select' 't1' '.' 'customer_name' 'from'
 'customers' 'as' 't1' 'join' 'customers_policies' 'as' 't2' 'on' 't1' '.'
 'customer_id' '=' 't2' '.' 'customer_id' 'group' 'by' 't1' '.'
 'customer_name' 'order' 'by' 'count' '(' '*' ')' 'desc' 'limit' 'value'
 ')']","['What' 'are' 'all' 'the' 'policy' 'types' 'of' 'the' 'customer' 'that'
 'has' 'the' 'most' 'policies' 'listed' '?']",0,1,1,3,2
34,923,insurance_fnol,"SELECT t1.customer_name FROM customers AS t1 JOIN first_notification_of_loss AS t2 ON t1.customer_id  =  t2.customer_id JOIN services AS t3 ON t2.service_id  =  t3.service_id WHERE t3.service_name  =  ""Close a policy"" INTERSECT SELECT t1.customer_name FROM customers AS t1 JOIN first_notification_of_loss AS t2 ON t1.customer_id  =  t2.customer_id JOIN services AS t3 ON t2.service_id  =  t3.service_id WHERE t3.service_name  =  ""New policy application""","Find the names of customers who have used both the service ""Close a policy"" and the service ""New policy application"".","['SELECT' 't1.customer_name' 'FROM' 'customers' 'AS' 't1' 'JOIN'
 'first_notification_of_loss' 'AS' 't2' 'ON' 't1.customer_id' '='
 't2.customer_id' 'JOIN' 'services' 'AS' 't3' 'ON' 't2.service_id' '='
 't3.service_id' 'WHERE' 't3.service_name' '=' '``' 'Close' 'a' 'policy'
 ""''"" 'INTERSECT' 'SELECT' 't1.customer_name' 'FROM' 'customers' 'AS' 't1'
 'JOIN' 'first_notification_of_loss' 'AS' 't2' 'ON' 't1.customer_id' '='
 't2.customer_id' 'JOIN' 'services' 'AS' 't3' 'ON' 't2.service_id' '='
 't3.service_id' 'WHERE' 't3.service_name' '=' '``' 'New' 'policy'
 'application' ""''""]","['select' 't1' '.' 'customer_name' 'from' 'customers' 'as' 't1' 'join'
 'first_notification_of_loss' 'as' 't2' 'on' 't1' '.' 'customer_id' '='
 't2' '.' 'customer_id' 'join' 'services' 'as' 't3' 'on' 't2' '.'
 'service_id' '=' 't3' '.' 'service_id' 'where' 't3' '.' 'service_name'
 '=' 'value' 'intersect' 'select' 't1' '.' 'customer_name' 'from'
 'customers' 'as' 't1' 'join' 'first_notification_of_loss' 'as' 't2' 'on'
 't1' '.' 'customer_id' '=' 't2' '.' 'customer_id' 'join' 'services' 'as'
 't3' 'on' 't2' '.' 'service_id' '=' 't3' '.' 'service_id' 'where' 't3'
 '.' 'service_name' '=' 'value']","['Find' 'the' 'names' 'of' 'customers' 'who' 'have' 'used' 'both' 'the'
 'service' '``' 'Close' 'a' 'policy' ""''"" 'and' 'the' 'service' '``' 'New'
 'policy' 'application' ""''"" '.']",0,0,0,4,2
35,924,insurance_fnol,"SELECT t1.customer_name FROM customers AS t1 JOIN first_notification_of_loss AS t2 ON t1.customer_id  =  t2.customer_id JOIN services AS t3 ON t2.service_id  =  t3.service_id WHERE t3.service_name  =  ""Close a policy"" INTERSECT SELECT t1.customer_name FROM customers AS t1 JOIN first_notification_of_loss AS t2 ON t1.customer_id  =  t2.customer_id JOIN services AS t3 ON t2.service_id  =  t3.service_id WHERE t3.service_name  =  ""New policy application""","Which customers have used both the service named ""Close a policy"" and the service named ""Upgrade a policy""? Give me the customer names.","['SELECT' 't1.customer_name' 'FROM' 'customers' 'AS' 't1' 'JOIN'
 'first_notification_of_loss' 'AS' 't2' 'ON' 't1.customer_id' '='
 't2.customer_id' 'JOIN' 'services' 'AS' 't3' 'ON' 't2.service_id' '='
 't3.service_id' 'WHERE' 't3.service_name' '=' '``' 'Close' 'a' 'policy'
 ""''"" 'INTERSECT' 'SELECT' 't1.customer_name' 'FROM' 'customers' 'AS' 't1'
 'JOIN' 'first_notification_of_loss' 'AS' 't2' 'ON' 't1.customer_id' '='
 't2.customer_id' 'JOIN' 'services' 'AS' 't3' 'ON' 't2.service_id' '='
 't3.service_id' 'WHERE' 't3.service_name' '=' '``' 'New' 'policy'
 'application' ""''""]","['select' 't1' '.' 'customer_name' 'from' 'customers' 'as' 't1' 'join'
 'first_notification_of_loss' 'as' 't2' 'on' 't1' '.' 'customer_id' '='
 't2' '.' 'customer_id' 'join' 'services' 'as' 't3' 'on' 't2' '.'
 'service_id' '=' 't3' '.' 'service_id' 'where' 't3' '.' 'service_name'
 '=' 'value' 'intersect' 'select' 't1' '.' 'customer_name' 'from'
 'customers' 'as' 't1' 'join' 'first_notification_of_loss' 'as' 't2' 'on'
 't1' '.' 'customer_id' '=' 't2' '.' 'customer_id' 'join' 'services' 'as'
 't3' 'on' 't2' '.' 'service_id' '=' 't3' '.' 'service_id' 'where' 't3'
 '.' 'service_name' '=' 'value']","['Which' 'customers' 'have' 'used' 'both' 'the' 'service' 'named' '``'
 'Close' 'a' 'policy' ""''"" 'and' 'the' 'service' 'named' '``' 'Upgrade'
 'a' 'policy' ""''"" '?' 'Give' 'me' 'the' 'customer' 'names' '.']",0,0,0,4,2
36,967,medicine_enzyme_interaction,"SELECT T1.name ,  T1.trade_name FROM medicine AS T1 JOIN medicine_enzyme_interaction AS T2 ON T2.medicine_id  =  T1.id WHERE interaction_type  =  'inhibitor' INTERSECT SELECT T1.name ,  T1.trade_name FROM medicine AS T1 JOIN medicine_enzyme_interaction AS T2 ON T2.medicine_id  =  T1.id WHERE interaction_type  =  'activitor'",List the medicine name and trade name which can both interact as 'inhibitor' and 'activitor' with enzymes.,"['SELECT' 'T1.name' ',' 'T1.trade_name' 'FROM' 'medicine' 'AS' 'T1' 'JOIN'
 'medicine_enzyme_interaction' 'AS' 'T2' 'ON' 'T2.medicine_id' '=' 'T1.id'
 'WHERE' 'interaction_type' '=' ""'inhibitor"" ""'"" 'INTERSECT' 'SELECT'
 'T1.name' ',' 'T1.trade_name' 'FROM' 'medicine' 'AS' 'T1' 'JOIN'
 'medicine_enzyme_interaction' 'AS' 'T2' 'ON' 'T2.medicine_id' '=' 'T1.id'
 'WHERE' 'interaction_type' '=' ""'activitor"" ""'""]","['select' 't1' '.' 'name' ',' 't1' '.' 'trade_name' 'from' 'medicine' 'as'
 't1' 'join' 'medicine_enzyme_interaction' 'as' 't2' 'on' 't2' '.'
 'medicine_id' '=' 't1' '.' 'id' 'where' 'interaction_type' '=' 'value'
 'intersect' 'select' 't1' '.' 'name' ',' 't1' '.' 'trade_name' 'from'
 'medicine' 'as' 't1' 'join' 'medicine_enzyme_interaction' 'as' 't2' 'on'
 't2' '.' 'medicine_id' '=' 't1' '.' 'id' 'where' 'interaction_type' '='
 'value']","['List' 'the' 'medicine' 'name' 'and' 'trade' 'name' 'which' 'can' 'both'
 'interact' 'as' ""'inhibitor"" ""'"" 'and' ""'activitor"" ""'"" 'with' 'enzymes'
 '.']",0,0,0,2,2
37,968,medicine_enzyme_interaction,"SELECT T1.name ,  T1.trade_name FROM medicine AS T1 JOIN medicine_enzyme_interaction AS T2 ON T2.medicine_id  =  T1.id WHERE interaction_type  =  'inhibitor' INTERSECT SELECT T1.name ,  T1.trade_name FROM medicine AS T1 JOIN medicine_enzyme_interaction AS T2 ON T2.medicine_id  =  T1.id WHERE interaction_type  =  'activitor'",What are the medicine and trade names that can interact as an inhibitor and activitor with enzymes?,"['SELECT' 'T1.name' ',' 'T1.trade_name' 'FROM' 'medicine' 'AS' 'T1' 'JOIN'
 'medicine_enzyme_interaction' 'AS' 'T2' 'ON' 'T2.medicine_id' '=' 'T1.id'
 'WHERE' 'interaction_type' '=' ""'inhibitor"" ""'"" 'INTERSECT' 'SELECT'
 'T1.name' ',' 'T1.trade_name' 'FROM' 'medicine' 'AS' 'T1' 'JOIN'
 'medicine_enzyme_interaction' 'AS' 'T2' 'ON' 'T2.medicine_id' '=' 'T1.id'
 'WHERE' 'interaction_type' '=' ""'activitor"" ""'""]","['select' 't1' '.' 'name' ',' 't1' '.' 'trade_name' 'from' 'medicine' 'as'
 't1' 'join' 'medicine_enzyme_interaction' 'as' 't2' 'on' 't2' '.'
 'medicine_id' '=' 't1' '.' 'id' 'where' 'interaction_type' '=' 'value'
 'intersect' 'select' 't1' '.' 'name' ',' 't1' '.' 'trade_name' 'from'
 'medicine' 'as' 't1' 'join' 'medicine_enzyme_interaction' 'as' 't2' 'on'
 't2' '.' 'medicine_id' '=' 't1' '.' 'id' 'where' 'interaction_type' '='
 'value']","['What' 'are' 'the' 'medicine' 'and' 'trade' 'names' 'that' 'can'
 'interact' 'as' 'an' 'inhibitor' 'and' 'activitor' 'with' 'enzymes' '?']",0,0,0,2,2
