,true_SQL,qSQL,true_SQL_result,qSQL_result
175,"SELECT T1.statement_id, T2.statement_details FROM Accounts AS T1 JOIN Statements AS T2 ON T1.statement_id = T2.statement_id GROUP BY T1.statement_id, T2.statement_details ORDER BY count(*) DESC LIMIT 1","SELECT statement_id, statement_detail FROM statements WHERE statement_id = (     SELECT statement_id     FROM accounts     GROUP BY statement_id     ORDER BY COUNT(*) DESC     LIMIT 1 )",[[57 'Open Project']],[['Error']]
176,SELECT T3.name FROM assignedto AS T1 JOIN projects AS T2 ON T1.project  =  T2.code JOIN scientists AS T3 ON T1.scientist  =  T3.SSN WHERE T2.name  =  'Matter of Time' INTERSECT SELECT T3.name FROM assignedto AS T1 JOIN projects AS T2 ON T1.project  =  T2.code JOIN scientists AS T3 ON T1.scientist  =  T3.SSN WHERE T2.name  =  'A Puzzling Parallax',SELECT scientist.name FROM scientist JOIN works_on ON scientist.id = works_on.scientist_id JOIN project ON works_on.project_id = project.id WHERE project.name = 'Matter of Time' AND scientist.id IN (     SELECT scientist_id     FROM works_on     JOIN project ON works_on.project_id = project.id     WHERE project.name = 'A Puzzling Parallax' ),[],[['Error']]
177,SELECT T3.name FROM assignedto AS T1 JOIN projects AS T2 ON T1.project  =  T2.code JOIN scientists AS T3 ON T1.scientist  =  T3.SSN WHERE T2.name  =  'Matter of Time' INTERSECT SELECT T3.name FROM assignedto AS T1 JOIN projects AS T2 ON T1.project  =  T2.code JOIN scientists AS T3 ON T1.scientist  =  T3.SSN WHERE T2.name  =  'A Puzzling Parallax',"SELECT scientist_name FROM scientists WHERE project_name IN ('Matter of Time', 'A Puzzling Pattern');",[],[['Error']]
178,"SELECT T1.Area FROM APPELLATIONS AS T1 JOIN WINE AS T2 ON T1.Appelation = T2.Appelation WHERE T2.year < 2010 GROUP BY T2.Appelation, T1.Area ORDER BY count(*) DESC LIMIT 1","SELECT area, COUNT(*) AS num_wines FROM wines WHERE year < 2010 GROUP BY area ORDER BY num_wines DESC LIMIT 1;",[['North Coast']],[['Error']]
179,"SELECT T1.Area FROM APPELLATIONS AS T1 JOIN WINE AS T2 ON T1.Appelation = T2.Appelation WHERE T2.year < 2010 GROUP BY T2.Appelation, T1.Area ORDER BY count(*) DESC LIMIT 1",SELECT area FROM wines WHERE year < 2010 GROUP BY appelation ORDER BY COUNT(*) DESC LIMIT 1;,[['North Coast']],[['Error']]
180,"SELECT T1.Color FROM GRAPES AS T1 JOIN WINE AS T2 ON T1.Grape = T2.Grape GROUP BY T2.Grape, T1.Color ORDER BY AVG(Price) DESC LIMIT 1","SELECT color FROM grape WHERE grape_id IN (     SELECT grape_id     FROM wine     GROUP BY grape_id     HAVING AVG(price) = (         SELECT MAX(avg_price)         FROM (             SELECT grape_id, AVG(price) AS avg_price             FROM wine             GROUP BY grape_id         ) AS subquery     ) );",[['White']],[['Error']]
181,"SELECT T1.Color FROM GRAPES AS T1 JOIN WINE AS T2 ON T1.Grape = T2.Grape GROUP BY T2.Grape, T1.Color ORDER BY AVG(Price) DESC LIMIT 1",SELECT grape.color FROM grape JOIN wine ON grape.id = wine.grape_id GROUP BY grape.color ORDER BY AVG(wine.price) DESC LIMIT 1;,[['White']],[['Error']]
182,"select DISTINCT T1.County FROM APPELLATIONS AS T1 JOIN WINE AS T2 ON T1.Appelation = T2.Appelation GROUP BY T1.County, T2.Appelation HAVING count(*) <= 3",SELECT country FROM appellations GROUP BY country HAVING COUNT(wine) <= 3;,"[['Napa']
 ['Sonoma']
 ['Santa Barbara']]",[['Error']]
183,"select DISTINCT T1.County FROM APPELLATIONS AS T1 JOIN WINE AS T2 ON T1.Appelation = T2.Appelation GROUP BY T1.County, T2.Appelation HAVING count(*) <= 3",SELECT country FROM appellations GROUP BY country HAVING COUNT(wine) <= 3;,"[['Napa']
 ['Sonoma']
 ['Santa Barbara']]",[['Error']]
184,SELECT T2.Winery FROM GRAPES AS T1 JOIN WINE AS T2 ON T1.GRAPE  =  T2.GRAPE WHERE T1.Color  =  'White' GROUP BY T2.Winery ORDER BY count(*) DESC LIMIT 3,"SELECT winery_name, COUNT(*) AS num_wines FROM wines WHERE grape_color = 'white' GROUP BY winery_name ORDER BY num_wines DESC LIMIT 3;","[['Altamura']
 ['Brander']
 ['Capture']]",[['Error']]
185,SELECT T2.Winery FROM GRAPES AS T1 JOIN WINE AS T2 ON T1.GRAPE  =  T2.GRAPE WHERE T1.Color  =  'White' GROUP BY T2.Winery ORDER BY count(*) DESC LIMIT 3,SELECT winery_name FROM wines WHERE grape_color = 'white' GROUP BY winery_name ORDER BY COUNT(*) DESC LIMIT 3;,"[['Altamura']
 ['Brander']
 ['Capture']]",[['Error']]
186,SELECT T2.name FROM train_station AS T1 JOIN station AS T2 ON T1.station_id  =  T2.station_id JOIN train AS T3 ON T3.train_id  =  T1.train_id WHERE T3.Name  =  'Ananthapuri Express' INTERSECT SELECT T2.name FROM train_station AS T1 JOIN station AS T2 ON T1.station_id  =  T2.station_id JOIN train AS T3 ON T3.train_id  =  T1.train_id WHERE T3.Name  =  'Guruvayur Express',SELECT s.name FROM stations s JOIN train_stations ts1 ON s.id = ts1.station_id JOIN trains t1 ON ts1.train_id = t1.id JOIN train_stations ts2 ON s.id = ts2.station_id JOIN trains t2 ON ts2.train_id = t2.id WHERE t1.name = 'Ananthapuri Express' AND t2.name = 'Guruvayur Express',[['London Waterloo']],[['Error']]
187,SELECT T2.city FROM Customers AS T1 JOIN Addresses AS T2 ON T1.customer_address_id = T2.address_id GROUP BY T2.city ORDER BY count(*) DESC LIMIT 1;,SELECT city FROM customers GROUP BY city ORDER BY COUNT(*) DESC LIMIT 1;,[['South Richieport']],[['Error']]
188,"SELECT T1.fname ,  T1.lname FROM Faculty AS T1 JOIN Student AS T2 ON T1.FacID  =  T2.advisor GROUP BY T1.FacID ORDER BY count(*) DESC LIMIT 1","SELECT first_name, last_name FROM faculty WHERE faculty_id = (     SELECT faculty_id     FROM students     GROUP BY faculty_id     ORDER BY COUNT(*) DESC     LIMIT 1 )",[['David' 'Yarowsky']],[['Error']]
189,SELECT T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN activity AS T3 ON T2.actid  =  T2.actid WHERE T3.activity_name  =  'Canoeing' INTERSECT SELECT T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN activity AS T3 ON T2.actid  =  T2.actid WHERE T3.activity_name  =  'Kayaking',"SELECT first_name FROM faculty WHERE faculty_id IN (     SELECT faculty_id     FROM faculty_activities     WHERE activity_name IN ('Canoeing', 'Kayaking') )","[['Taylor']
 ['Salzberg']
 ['Jones']
 ['Giuliano']
 ['Wolff']
 ['Beach']
 ['Houlahan']
 ['Smith']
 ['Burzio']
 ['Goodrich']
 ['Yarowsky']
 ['Goldman']
 ['Frank']
 ['Naiman']
 ['Amir']
 ['Cheng']
 ['Hall']
 ['Angelopoulou']]",[['Error']]
190,SELECT T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN activity AS T3 ON T2.actid  =  T2.actid WHERE T3.activity_name  =  'Canoeing' INTERSECT SELECT T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN activity AS T3 ON T2.actid  =  T2.actid WHERE T3.activity_name  =  'Kayaking',SELECT DISTINCT first_name FROM faculty WHERE faculty_id IN (     SELECT faculty_id     FROM faculty_activities     WHERE activity_name = 'Canoeing' ) AND faculty_id IN (     SELECT faculty_id     FROM faculty_activities     WHERE activity_name = 'Kayaking' );,"[['Taylor']
 ['Salzberg']
 ['Jones']
 ['Giuliano']
 ['Wolff']
 ['Beach']
 ['Houlahan']
 ['Smith']
 ['Burzio']
 ['Goodrich']
 ['Yarowsky']
 ['Goldman']
 ['Frank']
 ['Naiman']
 ['Amir']
 ['Cheng']
 ['Hall']
 ['Angelopoulou']]",[['Error']]
191,SELECT city FROM airports GROUP BY city HAVING count(*)  >  2 ORDER BY count(*),SELECT city FROM airports GROUP BY city HAVING COUNT(*) > 2 ORDER BY COUNT(*) DESC;,[],[]
192,SELECT T1.customer_id FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id ORDER BY count(*) DESC LIMIT 1,SELECT customer_id FROM orders GROUP BY customer_id ORDER BY COUNT(*) DESC LIMIT 1;,[[2]],[[15]]
193,"SELECT count(*) , T3.product_id FROM orders AS T1 JOIN order_items AS T2 ON T1.order_id = T2.order_id JOIN products AS T3 ON T2.product_id = T3.product_id GROUP BY T3.product_id","SELECT product_id, COUNT(*) AS count FROM orders GROUP BY product_id;","[[ 2  4]
 [ 2 14]
 [ 2 11]
 [ 1  7]
 [ 3 15]
 [ 1 12]
 [ 2  3]
 [ 1  1]
 [ 1  8]]",[['Error']]
194,"SELECT count(*) , T3.product_id FROM orders AS T1 JOIN order_items AS T2 ON T1.order_id = T2.order_id JOIN products AS T3 ON T2.product_id = T3.product_id GROUP BY T3.product_id","SELECT product_id, COUNT(*) AS order_count FROM orders GROUP BY product_id;","[[ 2  4]
 [ 2 14]
 [ 2 11]
 [ 1  7]
 [ 3 15]
 [ 1 12]
 [ 2  3]
 [ 1  1]
 [ 1  8]]",[['Error']]
195,"SELECT T3.product_name , count(*) FROM orders AS T1 JOIN order_items AS T2 ON T1.order_id = T2.order_id JOIN products AS T3 ON T2.product_id = T3.product_id GROUP BY T3.product_id","SELECT product.name, COUNT(*) AS count FROM product JOIN order_item ON product.id = order_item.product_id GROUP BY product.name;","[['food' 2]
 ['music' 2]
 ['phone' 2]
 ['clothes' 1]
 ['music' 3]
 ['phone' 1]
 ['food' 2]
 ['food' 1]
 ['book' 1]]",[['Error']]
196,"SELECT T3.product_name , count(*) FROM orders AS T1 JOIN order_items AS T2 ON T1.order_id = T2.order_id JOIN products AS T3 ON T2.product_id = T3.product_id GROUP BY T3.product_id","SELECT product.name, COUNT(order_product.product_id) AS order_count FROM product JOIN order_product ON product.id = order_product.product_id GROUP BY product.name;","[['food' 2]
 ['music' 2]
 ['phone' 2]
 ['clothes' 1]
 ['music' 3]
 ['phone' 1]
 ['food' 2]
 ['food' 1]
 ['book' 1]]",[['Error']]
197,SELECT T1.order_id FROM orders AS T1 JOIN order_items AS T2 ON T1.order_id = T2.order_id GROUP BY T1.order_id ORDER BY count(*) DESC LIMIT 1,SELECT id FROM orders ORDER BY item_count DESC LIMIT 1;,[[15]],[['Error']]
198,SELECT T1.order_id FROM orders AS T1 JOIN order_items AS T2 ON T1.order_id = T2.order_id GROUP BY T1.order_id ORDER BY count(*) DESC LIMIT 1,SELECT order_id FROM orders GROUP BY order_id ORDER BY COUNT(*) DESC LIMIT 1;,[[15]],[[11]]
199,SELECT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id JOIN order_items AS T3 ON T2.order_id = T3.order_id JOIN products AS T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'food' GROUP BY T1.customer_id HAVING count(*) >= 1,SELECT c.name FROM customers c JOIN orders o ON c.customer_id = o.customer_id JOIN order_items oi ON o.order_id = oi.order_id JOIN products p ON oi.product_id = p.product_id WHERE p.name = 'food';,"[['George']
 ['Alberto']
 ['Hadley']
 ['Violet']
 ['Devan']]",[['Error']]
200,SELECT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id JOIN order_items AS T3 ON T2.order_id = T3.order_id JOIN products AS T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'food' GROUP BY T1.customer_id HAVING count(*) >= 1,SELECT customer_name FROM customers WHERE customer_id IN (     SELECT customer_id     FROM orders     WHERE product_name = 'food' ),"[['George']
 ['Alberto']
 ['Hadley']
 ['Violet']
 ['Devan']]",[['Error']]
201,SELECT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id JOIN order_items AS T3 ON T2.order_id = T3.order_id JOIN products AS T4 ON T3.product_id = T4.product_id WHERE T3.order_item_status = 'Cancel' AND T4.product_name = 'food' GROUP BY T1.customer_id HAVING count(*) >= 1,SELECT customer_name FROM purchases WHERE product_name = 'food' AND item_status = 'Cancel';,"[['George']
 ['Devan']]",[['Error']]
202,SELECT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id JOIN order_items AS T3 ON T2.order_id = T3.order_id JOIN products AS T4 ON T3.product_id = T4.product_id WHERE T3.order_item_status = 'Cancel' AND T4.product_name = 'food' GROUP BY T1.customer_id HAVING count(*) >= 1,SELECT customer_name FROM purchases WHERE product_name = 'food' AND item_status = 'Cancel';,"[['George']
 ['Devan']]",[['Error']]
203,"SELECT T1.id ,  T1.name ,  T1.gender FROM architect AS T1 JOIN bridge AS T2 ON T1.id  =  T2.architect_id GROUP BY T1.id HAVING count(*)  =  2 UNION SELECT T1.id ,  T1.name ,  T1.gender FROM architect AS T1 JOIN mill AS T2 ON T1.id  =  T2.architect_id GROUP BY T1.id HAVING count(*)  =  1","SELECT id, name, gender FROM architects WHERE (SELECT COUNT(*) FROM structures WHERE architect_id = architects.id AND (type = 'bridge' OR type = 'mill')) >= 2;","[['2' 'Frank Gehry' 'male']
 ['4' 'Mies Van Der Rohe' 'male']
 ['3' 'Zaha Hadid' 'female']]",[['Error']]
204,select t1.fname from student as t1 join has_pet as t2 on t1.stuid  =  t2.stuid join pets as t3 on t3.petid  =  t2.petid where t3.pettype  =  'cat' intersect select t1.fname from student as t1 join has_pet as t2 on t1.stuid  =  t2.stuid join pets as t3 on t3.petid  =  t2.petid where t3.pettype  =  'dog',SELECT first_name FROM students WHERE student_id IN (     SELECT student_id     FROM pets     WHERE pet_type = 'cat' ) AND student_id IN (     SELECT student_id     FROM pets     WHERE pet_type = 'dog' );,[],[['Error']]
205,SELECT T1.Fname FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat' INTERSECT SELECT T1.Fname FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'dog',SELECT first_name FROM students WHERE student_id IN (     SELECT student_id     FROM pets     WHERE pet_type = 'cat' ) AND student_id IN (     SELECT student_id     FROM pets     WHERE pet_type = 'dog' );,[],[['Error']]
206,"SELECT T1.fname ,  T1.age FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'dog' AND T1.stuid NOT IN (SELECT T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat')","SELECT first_name, age FROM students WHERE pet = 'dog' AND first_name NOT IN (     SELECT first_name     FROM students     WHERE pet = 'cat' )","[['Tracy' 19]
 ['Tracy' 19]]",[['Error']]
207,"SELECT T1.fname ,  T1.age FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'dog' AND T1.stuid NOT IN (SELECT T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat')",SELECT first_name FROM students WHERE has_dog = true AND has_cat = false;,"[['Tracy' 19]
 ['Tracy' 19]]",[['Error']]
208,SELECT T1.CountryName FROM COUNTRIES AS T1 JOIN CONTINENTS AS T2 ON T1.Continent  =  T2.ContId JOIN CAR_MAKERS AS T3 ON T1.CountryId  =  T3.Country WHERE T2.Continent  =  'europe' GROUP BY T1.CountryName HAVING count(*)  >=  3;,SELECT country FROM manufacturers WHERE continent = 'Europe' GROUP BY country HAVING COUNT(DISTINCT car_manufacturer) >= 3;,"[['france']
 ['germany']]",[['Error']]
209,SELECT T1.CountryName FROM COUNTRIES AS T1 JOIN CONTINENTS AS T2 ON T1.Continent  =  T2.ContId JOIN CAR_MAKERS AS T3 ON T1.CountryId  =  T3.Country WHERE T2.Continent  =  'europe' GROUP BY T1.CountryName HAVING count(*)  >=  3;,SELECT country_name FROM countries WHERE continent = 'Europe' AND country_id IN (     SELECT country_id     FROM manufacturers     GROUP BY country_id     HAVING COUNT(*) >= 3 );,"[['france']
 ['germany']]",[['Error']]
210,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.Model  =  T2.Model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.Id JOIN CAR_MAKERS AS T4 ON T1.Maker  =  T4.Id WHERE T3.weight  <  3500 AND T4.FullName != 'Ford Motor Company';,SELECT model FROM cars WHERE weight < 3500 AND manufacturer != 'Ford Motor Company',"[['amc']
 ['plymouth']]",[['Error']]
211,"select t1.id ,  t1.maker from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker group by t1.id having count(*)  >=  2 intersect select t1.id ,  t1.maker from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker join car_names as t3 on t2.model  =  t3.model group by t1.id having count(*)  >  3;","SELECT id, maker FROM car_makers GROUP BY id, maker HAVING COUNT(model) >= 2 AND COUNT(DISTINCT maker) > 3;",[[4 'gm']],[['Error']]
212,"SELECT T1.Id ,  T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id HAVING count(*)  >=  2 INTERSECT SELECT T1.Id ,  T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker JOIN CAR_NAMES AS T3 ON T2.model  =  T3.model GROUP BY T1.Id HAVING count(*)  >  3;","SELECT id, maker FROM car_makers WHERE id IN (     SELECT maker_id     FROM car_models     GROUP BY maker_id     HAVING COUNT(*) >= 2 ) AND id IN (     SELECT maker_id     FROM cars     GROUP BY maker_id     HAVING COUNT(*) > 3 );",[[4 'gm']],[['Error']]
213,"SELECT T1.countryId ,  T1.CountryName FROM Countries AS T1 JOIN CAR_MAKERS AS T2 ON T1.CountryId  =  T2.Country GROUP BY T1.countryId HAVING count(*)  >  3 UNION SELECT T1.countryId ,  T1.CountryName FROM Countries AS T1 JOIN CAR_MAKERS AS T2 ON T1.CountryId  =  T2.Country JOIN MODEL_LIST AS T3 ON T2.Id  =  T3.Maker WHERE T3.Model  =  'fiat';","SELECT id, name FROM countries WHERE id IN (     SELECT country_id     FROM car_makers     GROUP BY country_id     HAVING COUNT(*) > 3 ) OR id IN (     SELECT country_id     FROM car_models     WHERE model = 'fiat' )","[[1 'usa']
 [4 'japan']
 [2 'germany']
 [5 'italy']]",[['Error']]
214,"select t1.countryid ,  t1.countryname from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country group by t1.countryid having count(*)  >  3 union select t1.countryid ,  t1.countryname from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country join model_list as t3 on t2.id  =  t3.maker where t3.model  =  'fiat';","SELECT id, name FROM countries WHERE id IN (     SELECT country_id     FROM car_makers     GROUP BY country_id     HAVING COUNT(*) > 3 ) OR id IN (     SELECT country_id     FROM car_models     WHERE model = 'fiat' )","[[1 'usa']
 [4 'japan']
 [2 'germany']
 [5 'italy']]",[['Error']]
215,"SELECT t2.""Museum_ID"", t1.""Name"" FROM ""museum"" AS t1 JOIN ""visit"" AS t2 ON t1.""Museum_ID"" = t2.""Museum_ID"" GROUP BY t2.""Museum_ID"", t1.""Name"" ORDER BY count(*) DESC LIMIT 1","SELECT id, name FROM museum WHERE id = (     SELECT museum_id     FROM visits     GROUP BY museum_id     ORDER BY COUNT(*) DESC     LIMIT 1 )",[[2 'Capital Plaza Museum']],[['Error']]
216,"SELECT t1.""Name"" FROM ""visitor"" AS t1 JOIN ""visit"" AS t2 ON t1.""ID"" = t2.""visitor_ID"" JOIN ""museum"" AS t3 ON t3.""Museum_ID"" = t2.""Museum_ID"" WHERE t3.""Open_Year"" < '2009' INTERSECT SELECT t1.""Name"" FROM ""visitor"" AS t1 JOIN ""visit"" AS t2 ON t1.""ID"" = t2.""visitor_ID"" JOIN ""museum"" AS t3 ON t3.""Museum_ID"" = t2.""Museum_ID"" WHERE t3.""Open_Year"" > '2011';",SELECT visitor.name FROM visitor JOIN visit ON visitor.id = visit.visitor_id JOIN museum ON visit.museum_id = museum.id WHERE museum.opening_year < 2009 AND museum.opening_year > 2011 GROUP BY visitor.name HAVING COUNT(DISTINCT museum.opening_year) = 2;,[['Fernando Gago']],[['Error']]
217,"SELECT T1.id ,  T1.name FROM battle AS T1 JOIN ship AS T2 ON T1.id  =  T2.lost_in_battle JOIN death AS T3 ON T2.id  =  T3.caused_by_ship_id GROUP BY T1.id HAVING sum(T3.killed)  >  10","SELECT id, name FROM battles WHERE total_killed > 10;","[[5 'Battle of Messinopolis']
 [6 'Battle of Boruy']
 [8 'Siege of Constantinople']]",[['Error']]
218,"SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1","SELECT owner_id, last_name FROM owners WHERE owner_id IN (     SELECT owner_id     FROM dogs     WHERE dog_id IN (         SELECT dog_id         FROM treatments         GROUP BY dog_id         ORDER BY COUNT(*) DESC         LIMIT 1     ) );",[[14 'Funk']],[[6 'Rippin']]
219,"SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1","SELECT owner_id, last_name FROM owners WHERE owner_id = (     SELECT owner_id     FROM dogs     WHERE dog_id IN (         SELECT dog_id         FROM treatments         GROUP BY dog_id         ORDER BY SUM(cost) DESC         LIMIT 1     ) )",[[14 'Funk']],[['Error']]
220,"SELECT T1.owner_id ,  T1.zip_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY sum(T3.cost_of_treatment) DESC LIMIT 1","SELECT owner_id, zip_code FROM dogs GROUP BY owner_id, zip_code ORDER BY SUM(amount_paid) DESC LIMIT 1;",[[3 '02647']],[['Error']]
221,"SELECT T1.owner_id ,  T1.zip_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY sum(T3.cost_of_treatment) DESC LIMIT 1","SELECT owner_id, zip_code FROM owners WHERE owner_id = (     SELECT owner_id     FROM dogs     GROUP BY owner_id     ORDER BY SUM(cost) DESC     LIMIT 1 )",[[3 '02647']],[['Error']]
222,"SELECT T1.name ,  T2.date_of_treatment FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id WHERE T1.breed_code  =  ( SELECT breed_code FROM Dogs GROUP BY breed_code ORDER BY count(*) ASC LIMIT 1 )","SELECT dogs.name, treatments.date FROM dogs JOIN breeds ON dogs.breed_id = breeds.id JOIN treatments ON dogs.id = treatments.dog_id WHERE breeds.rarity = (SELECT MIN(rarity) FROM breeds)","[['Holden' Timestamp('2018-03-23 13:52:10')]
 ['Troy' Timestamp('2018-03-11 04:23:15')]
 ['Troy' Timestamp('2018-02-28 17:09:43')]
 ['Jesus' Timestamp('2018-03-16 10:27:36')]
 ['Troy' Timestamp('2018-03-04 20:33:43')]]",[['Error']]
223,"SELECT T1.name ,  T2.date_of_treatment FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id WHERE T1.breed_code  =  ( SELECT breed_code FROM Dogs GROUP BY breed_code ORDER BY count(*) ASC LIMIT 1 )","SELECT dogs.name, treatments.date FROM dogs JOIN breeds ON dogs.breed_id = breeds.id JOIN treatments ON dogs.id = treatments.dog_id WHERE breeds.rarity = 'rarest';","[['Holden' Timestamp('2018-03-23 13:52:10')]
 ['Troy' Timestamp('2018-03-11 04:23:15')]
 ['Troy' Timestamp('2018-02-28 17:09:43')]
 ['Jesus' Timestamp('2018-03-16 10:27:36')]
 ['Troy' Timestamp('2018-03-04 20:33:43')]]",[['Error']]
