,true_SQL,qSQL,true_SQL_result,qSQL_result,equality
174,SELECT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id JOIN order_items AS T3 ON T2.order_id = T3.order_id JOIN products AS T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'food' GROUP BY T1.customer_id HAVING count(*) >= 1,SELECT customer_name  FROM customers  WHERE customer_id IN (     SELECT customer_id      FROM orders      WHERE product_name = 'food' );,"[['George'], ['Alberto'], ['Hadley'], ['Violet'], ['Devan']]",[['Error']],FALSE
175,SELECT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id JOIN order_items AS T3 ON T2.order_id = T3.order_id JOIN products AS T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'food' GROUP BY T1.customer_id HAVING count(*) >= 1,SELECT DISTINCT customers.name  FROM customers  JOIN orders ON customers.id = orders.customer_id  JOIN order_items ON orders.id = order_items.order_id  JOIN products ON order_items.product_id = products.id  WHERE products.name = 'food';,"[['George'], ['Alberto'], ['Hadley'], ['Violet'], ['Devan']]",[['Error']],FALSE
176,SELECT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id JOIN order_items AS T3 ON T2.order_id = T3.order_id JOIN products AS T4 ON T3.product_id = T4.product_id WHERE T3.order_item_status = 'Cancel' AND T4.product_name = 'food' GROUP BY T1.customer_id HAVING count(*) >= 1,SELECT customers.name  FROM customers  JOIN orders ON customers.id = orders.customer_id  JOIN order_items ON orders.id = order_items.order_id  WHERE order_items.product_name = 'food' AND order_items.status = 'Cancel';,"[['George'], ['Devan']]",[['Error']],FALSE
177,SELECT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id JOIN order_items AS T3 ON T2.order_id = T3.order_id JOIN products AS T4 ON T3.product_id = T4.product_id WHERE T3.order_item_status = 'Cancel' AND T4.product_name = 'food' GROUP BY T1.customer_id HAVING count(*) >= 1,"SELECT customer_id, customer_name  FROM customers  WHERE customer_id IN (     SELECT customer_id      FROM orders      WHERE product_name = 'food' AND status = 'Cancel' );","[['George'], ['Devan']]",[['Error']],FALSE
178,"SELECT T1.id ,  T1.name ,  T1.gender FROM architect AS T1 JOIN bridge AS T2 ON T1.id  =  T2.architect_id GROUP BY T1.id HAVING count(*)  =  2 UNION SELECT T1.id ,  T1.name ,  T1.gender FROM architect AS T1 JOIN mill AS T2 ON T1.id  =  T2.architect_id GROUP BY T1.id HAVING count(*)  =  1","SELECT id, name, gender  FROM architects  WHERE id IN (     SELECT architect_id      FROM buildings      WHERE type IN ('bridge', 'mill')      GROUP BY architect_id      HAVING COUNT(DISTINCT type) = 2 OR COUNT(type) = 1 AND MAX(type) = 'mill' );","[['2', 'Frank Gehry', 'male'], ['4', 'Mies Van Der Rohe', 'male'], ['3', 'Zaha Hadid', 'female']]",[['Error']],FALSE
179,"SELECT T1.fname ,  T1.age FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'dog' AND T1.stuid NOT IN (SELECT T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat')","SELECT first_name, age  FROM students  WHERE pet = 'dog' AND pet != 'cat';","[['Tracy', 19], ['Tracy', 19]]",[['Error']],FALSE
180,"SELECT T1.fname ,  T1.age FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'dog' AND T1.stuid NOT IN (SELECT T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat')",SELECT first_name  FROM students  WHERE has_dog = TRUE AND has_cat = FALSE;,"[['Tracy', 19], ['Tracy', 19]]",[['Error']],FALSE
181,SELECT T1.CountryName FROM COUNTRIES AS T1 JOIN CONTINENTS AS T2 ON T1.Continent  =  T2.ContId JOIN CAR_MAKERS AS T3 ON T1.CountryId  =  T3.Country WHERE T2.Continent  =  'europe' GROUP BY T1.CountryName HAVING count(*)  >=  3;,SELECT country  FROM car_manufacturers  WHERE continent = 'Europe'  GROUP BY country  HAVING COUNT(*) >= 3;,"[['france'], ['germany']]",[['Error']],FALSE
182,SELECT T1.CountryName FROM COUNTRIES AS T1 JOIN CONTINENTS AS T2 ON T1.Continent  =  T2.ContId JOIN CAR_MAKERS AS T3 ON T1.CountryId  =  T3.Country WHERE T2.Continent  =  'europe' GROUP BY T1.CountryName HAVING count(*)  >=  3;,SELECT country_name  FROM countries  WHERE continent = 'Europe'  GROUP BY country_name  HAVING COUNT(manufacturer_id) >= 3;,"[['france'], ['germany']]",[['Error']],FALSE
183,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.Model  =  T2.Model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.Id JOIN CAR_MAKERS AS T4 ON T1.Maker  =  T4.Id WHERE T3.weight  <  3500 AND T4.FullName != 'Ford Motor Company';,SELECT model FROM cars WHERE weight < 3500 AND manufacturer != 'Ford Motor Company';,"[['amc'], ['plymouth']]",[['Error']],FALSE
184,"select t1.id ,  t1.maker from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker group by t1.id having count(*)  >=  2 intersect select t1.id ,  t1.maker from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker join car_names as t3 on t2.model  =  t3.model group by t1.id having count(*)  >  3;","SELECT id, maker FROM car_makers GROUP BY id, maker HAVING COUNT(DISTINCT model) >= 2 AND COUNT(DISTINCT maker) > 3;","[[4, 'gm']]",[['Error']],FALSE
185,"SELECT T1.Id ,  T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id HAVING count(*)  >=  2 INTERSECT SELECT T1.Id ,  T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker JOIN CAR_NAMES AS T3 ON T2.model  =  T3.model GROUP BY T1.Id HAVING count(*)  >  3;","SELECT maker_id, maker_name  FROM car_makers  WHERE (SELECT COUNT(DISTINCT model_id) FROM car_models WHERE car_models.maker_id = car_makers.maker_id) >= 2  AND (SELECT COUNT(car_id) FROM cars WHERE cars.maker_id = car_makers.maker_id) > 3;","[[4, 'gm']]",[['Error']],FALSE
186,"SELECT T1.countryId ,  T1.CountryName FROM Countries AS T1 JOIN CAR_MAKERS AS T2 ON T1.CountryId  =  T2.Country GROUP BY T1.countryId HAVING count(*)  >  3 UNION SELECT T1.countryId ,  T1.CountryName FROM Countries AS T1 JOIN CAR_MAKERS AS T2 ON T1.CountryId  =  T2.Country JOIN MODEL_LIST AS T3 ON T2.Id  =  T3.Maker WHERE T3.Model  =  'fiat';","SELECT id, name  FROM countries  WHERE id IN (     SELECT country_id      FROM car_makers      GROUP BY country_id      HAVING COUNT(*) > 3 )  OR id IN (     SELECT country_id      FROM car_models      WHERE model = 'fiat' );","[[1, 'usa'], [4, 'japan'], [2, 'germany'], [5, 'italy']]",[['Error']],FALSE
187,"select t1.countryid ,  t1.countryname from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country group by t1.countryid having count(*)  >  3 union select t1.countryid ,  t1.countryname from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country join model_list as t3 on t2.id  =  t3.maker where t3.model  =  'fiat';","SELECT id, name  FROM countries  WHERE id IN (     SELECT country_id      FROM car_makers      GROUP BY country_id      HAVING COUNT(*) > 3 )  OR id IN (     SELECT country_id      FROM car_models      WHERE name = 'fiat' );","[[1, 'usa'], [4, 'japan'], [2, 'germany'], [5, 'italy']]",[['Error']],FALSE
188,"SELECT t2.""Museum_ID"", t1.""Name"" FROM ""museum"" AS t1 JOIN ""visit"" AS t2 ON t1.""Museum_ID"" = t2.""Museum_ID"" GROUP BY t2.""Museum_ID"", t1.""Name"" ORDER BY count(*) DESC LIMIT 1","SELECT museum_id, museum_name  FROM visits  GROUP BY museum_id, museum_name  ORDER BY COUNT(*) DESC  LIMIT 1;","[[2, 'Capital Plaza Museum']]",[['Error']],FALSE
189,"SELECT t1.""Name"" FROM ""visitor"" AS t1 JOIN ""visit"" AS t2 ON t1.""ID"" = t2.""visitor_ID"" JOIN ""museum"" AS t3 ON t3.""Museum_ID"" = t2.""Museum_ID"" WHERE t3.""Open_Year"" < '2009' INTERSECT SELECT t1.""Name"" FROM ""visitor"" AS t1 JOIN ""visit"" AS t2 ON t1.""ID"" = t2.""visitor_ID"" JOIN ""museum"" AS t3 ON t3.""Museum_ID"" = t2.""Museum_ID"" WHERE t3.""Open_Year"" > '2011';",SELECT visitor_name  FROM visitors  WHERE visitor_id IN (     SELECT visitor_id      FROM visits      WHERE museum_id IN (         SELECT museum_id          FROM museums          WHERE opening_year < 2009     )      AND visitor_id IN (         SELECT visitor_id          FROM visits          WHERE museum_id IN (             SELECT museum_id              FROM museums              WHERE opening_year > 2011         )     ) );,[['Fernando Gago']],[['Error']],FALSE
190,"SELECT T1.id ,  T1.name FROM battle AS T1 JOIN ship AS T2 ON T1.id  =  T2.lost_in_battle JOIN death AS T3 ON T2.id  =  T3.caused_by_ship_id GROUP BY T1.id HAVING sum(T3.killed)  >  10","SELECT id, name  FROM battles  WHERE total_killed > 10;","[[5, 'Battle of Messinopolis'], [6, 'Battle of Boruy'], [8, 'Siege of Constantinople']]",[['Error']],FALSE
191,"SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1","SELECT owner_id, last_name FROM owners JOIN treatments ON owners.owner_id = treatments.owner_id GROUP BY owners.owner_id, owners.last_name ORDER BY COUNT(treatments.treatment_id) DESC LIMIT 1;","[[14, 'Funk']]",[['Error']],FALSE
192,"SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1","SELECT owner_id, last_name  FROM owners  WHERE owner_id = (     SELECT owner_id      FROM (         SELECT owner_id, SUM(cost) as total_cost          FROM treatments          JOIN dogs ON treatments.dog_id = dogs.id          WHERE dogs.species = 'dog'          GROUP BY owner_id          ORDER BY total_cost DESC          LIMIT 1     ) as subquery );","[[14, 'Funk']]",[['Error']],FALSE
193,"SELECT T1.owner_id ,  T1.zip_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY sum(T3.cost_of_treatment) DESC LIMIT 1","SELECT owner_id, zip_code FROM (     SELECT owner_id, zip_code, SUM(amount_paid) as total_amount     FROM owners     JOIN payments ON owners.id = payments.owner_id     GROUP BY owner_id, zip_code ) AS subquery ORDER BY total_amount DESC LIMIT 1;","[[3, '02647']]",[['Error']],FALSE
194,"SELECT T1.owner_id ,  T1.zip_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY sum(T3.cost_of_treatment) DESC LIMIT 1","SELECT owner_id, zip_code  FROM owners  WHERE owner_id = (     SELECT owner_id      FROM (         SELECT owner_id, SUM(amount_spent) as total_spent          FROM dogs          GROUP BY owner_id          ORDER BY total_spent DESC          LIMIT 1     ) as subquery );","[[3, '02647']]",[['Error']],FALSE
195,"SELECT T1.name ,  T2.date_of_treatment FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id WHERE T1.breed_code  =  ( SELECT breed_code FROM Dogs GROUP BY breed_code ORDER BY count(*) ASC LIMIT 1 )","Assuming you have two tables: ""dogs"" with columns ""name"" and ""breed"", and ""treatments"" with columns ""dog_name"" and ""treatment_date"", the SQL query would look like this:  ```sql SELECT dogs.name, treatments.treatment_date FROM dogs JOIN treatments ON dogs.name = treatments.dog_name WHERE dogs.breed = (     SELECT breed     FROM dogs     GROUP BY breed     ORDER BY COUNT(*) ASC     LIMIT 1 ) ```  This query first identifies the rarest breed by counting the number of each breed in the ""dogs"" table and selecting the one with the smallest count. Then it joins the ""dogs"" and ""treatments"" tables to get the treatment dates for the dogs of the rarest breed.","[['Holden', Timestamp('2018-03-23 13:52:10')], ['Troy', Timestamp('2018-03-11 04:23:15')], ['Troy', Timestamp('2018-02-28 17:09:43')], ['Jesus', Timestamp('2018-03-16 10:27:36')], ['Troy', Timestamp('2018-03-04 20:33:43')]]",[['Error']],FALSE
196,"SELECT T1.name ,  T2.date_of_treatment FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id WHERE T1.breed_code  =  ( SELECT breed_code FROM Dogs GROUP BY breed_code ORDER BY count(*) ASC LIMIT 1 )","SELECT dogs.name, treatments.treatment_date FROM dogs JOIN treatments ON dogs.id = treatments.dog_id WHERE dogs.breed = (     SELECT breed     FROM dogs     GROUP BY breed     ORDER BY COUNT(*) ASC     LIMIT 1 )","[['Holden', Timestamp('2018-03-23 13:52:10')], ['Troy', Timestamp('2018-03-11 04:23:15')], ['Troy', Timestamp('2018-02-28 17:09:43')], ['Jesus', Timestamp('2018-03-16 10:27:36')], ['Troy', Timestamp('2018-03-04 20:33:43')]]",[['Error']],FALSE
